frame_idx,t_global_s,linear_velocity,reward_state,slot_1
5442,90.7,30,0,31|4.600|69.000|1
5443,90.7166666666667,30,0,31|4.600|68.500|1
5444,90.7333333333333,30,0,31|4.600|68.000|1
5445,90.75,30,0,31|4.533|67.500|1
5446,90.7666666666667,30,0,31|4.467|67.000|1
5447,90.7833333333333,30,0,31|4.400|66.500|1
5448,90.8,30,0,31|4.400|66.000|1
5449,90.8166666666667,30,0,31|4.333|65.500|1
5450,90.8333333333333,30,0,31|4.333|65.000|1
5451,90.85,30,0,31|4.333|64.500|1
5452,90.8666666666667,30,0,31|4.333|64.000|1
5453,90.8833333333333,30,0,31|4.333|63.500|1
5454,90.9,30,0,31|4.333|63.000|1
5455,90.9166666666667,30,0,31|4.267|62.500|1
5456,90.9333333333333,30,0,31|4.267|62.000|1
5457,90.95,30,0,31|4.200|61.500|1
5458,90.9666666666667,30,0,31|4.133|61.000|1
5459,90.9833333333333,30,0,31|4.133|60.500|1
5460,91,30,0,31|4.067|60.000|1
5461,91.0166666666667,30,0,31|4.067|59.500|1
5462,91.0333333333333,30,0,31|4.067|59.000|1
5463,91.05,30,0,31|4.067|58.500|1
5464,91.0666666666667,30,0,31|4.000|58.000|1
5465,91.0833333333333,30,0,31|3.933|57.500|1
5466,91.1,30,0,31|3.933|57.000|1
5467,91.1166666666667,30,0,31|3.867|56.500|1
5468,91.1333333333333,30,0,31|3.867|56.000|1
5469,91.15,30,0,31|3.800|55.500|1
5470,91.1666666666667,30,0,31|3.733|55.000|1
5471,91.1833333333333,30,0,31|3.733|54.500|1
5472,91.2,30,0,31|3.733|54.000|1
5473,91.2166666666667,30,0,31|3.733|53.500|1
5474,91.2333333333333,30,0,31|3.667|53.000|1
5475,91.25,30,0,31|3.600|52.500|1
5476,91.2666666666667,30,0,31|3.600|52.000|1
5477,91.2833333333333,30,0,31|3.600|51.500|1
5478,91.3,30,0,31|3.600|51.000|1
5479,91.3166666666667,30,0,31|3.533|50.500|1
5480,91.3333333333333,30,0,31|3.533|50.000|1
5481,91.35,30,0,31|3.467|49.500|1
5482,91.3666666666667,30,0,31|3.467|49.000|1
5483,91.3833333333333,30,0,31|3.400|48.500|1
5484,91.4,30,0,31|3.333|48.000|1
5485,91.4166666666667,30,0,31|3.267|47.500|1
5486,91.4333333333333,30,0,31|3.200|47.000|1
5487,91.45,30,0,31|3.133|46.500|1
5488,91.4666666666667,30,0,31|3.067|46.000|1
5489,91.4833333333333,30,0,31|3.000|45.500|1
5490,91.5,30,0,31|2.933|45.000|1
5491,91.5166666666667,30,0,31|2.867|44.500|1
5492,91.5333333333333,30,0,31|2.800|44.000|1
5493,91.55,30,0,31|2.733|43.500|1
5494,91.5666666666667,30,0,31|2.667|43.000|1
5495,91.5833333333333,30,0,31|2.600|42.500|1
5496,91.6,30,0,31|2.533|42.000|1
5497,91.6166666666667,30,0,31|2.467|41.500|1
5498,91.6333333333333,30,0,31|2.400|41.000|1
5499,91.65,30,0,31|2.400|40.500|1
5500,91.6666666666667,30,0,31|2.333|40.000|1
5501,91.6833333333333,30,0,31|2.333|39.500|1
5502,91.7,30,0,31|2.333|39.000|1
5503,91.7166666666667,30,0,31|2.267|38.500|1
5504,91.7333333333333,30,0,31|2.200|38.000|1
5505,91.75,30,0,31|2.200|37.500|1
5506,91.7666666666667,30,0,31|2.200|37.000|1
5507,91.7833333333333,30,0,31|2.200|36.500|1
5508,91.8,30,0,31|2.200|36.000|1
5509,91.8166666666667,30,0,31|2.133|35.500|1
5510,91.8333333333333,30,0,31|2.133|35.000|1
5511,91.85,30,0,31|2.133|34.500|1
5512,91.8666666666667,30,0,31|2.067|34.000|1
5513,91.8833333333333,30,0,31|2.067|33.500|1
5514,91.9,30,0,31|2.067|33.000|1
5515,91.9166666666667,30,0,31|2.067|32.500|1
5516,91.9333333333333,30,0,31|2.067|32.000|1
5517,91.95,30,0,31|2.067|31.500|1
5518,91.9666666666667,30,0,31|2.000|31.000|1
5519,91.9833333333333,30,0,31|1.933|30.500|1
5520,92,30,0,31|1.867|30.000|1
5521,92.0166666666667,30,0,31|1.867|29.500|1
5522,92.0333333333333,30,0,31|1.800|29.000|1
5523,92.05,30,0,31|1.800|28.500|1
5524,92.0666666666667,30,0,31|1.733|28.000|1
5525,92.0833333333333,30,0,31|1.733|27.500|1
5526,92.1,30,0,31|1.733|27.000|1
5527,92.1166666666667,30,0,31|1.733|26.500|1
5528,92.1333333333333,30,0,31|1.667|26.000|1
5529,92.15,30,0,31|1.667|25.500|1
5530,92.1666666666667,30,0,31|1.667|25.000|1
5531,92.1833333333333,30,0,31|1.667|24.500|1
5532,92.2,30,0,31|1.600|24.000|1
5533,92.2166666666667,30,0,31|1.600|23.500|1
5534,92.2333333333333,30,0,31|1.533|23.000|1
5535,92.25,30,0,31|1.533|22.500|1
5536,92.2666666666667,30,0,31|1.467|22.000|1
5537,92.2833333333333,30,0,31|1.400|21.500|1
5538,92.3,30,0,31|1.400|21.000|1
5539,92.3166666666667,30,0,31|1.400|20.500|1
5540,92.3333333333333,30,0,31|1.333|20.000|1
5541,92.35,30,0,31|1.267|19.500|1
5542,92.3666666666667,30,0,31|1.200|19.000|1
5543,92.3833333333333,30,0,31|1.200|18.500|1
5544,92.4,30,0,31|1.133|18.000|1
5545,92.4166666666667,30,0,31|1.133|17.500|1
5546,92.4333333333333,30,0,31|1.133|17.000|1
5547,92.45,30,0,31|1.133|16.500|1
5548,92.4666666666667,30,0,31|1.067|16.000|1
5549,92.4833333333333,30,0,31|1.067|15.500|1
5550,92.5,30,0,31|1.067|15.000|1
5551,92.5166666666667,30,0,31|1.000|14.500|1
5552,92.5333333333333,30,0,31|0.933|14.000|1
5553,92.55,30,0,31|0.933|13.500|1
5554,92.5666666666667,30,0,31|0.933|13.000|1
5555,92.5833333333333,30,0,31|0.867|12.500|1
5556,92.6,30,0,31|0.867|12.000|1
5557,92.6166666666667,30,0,31|0.867|11.500|1
5558,92.6333333333333,30,0,31|0.800|11.000|1
5559,92.65,30,0,31|0.733|10.500|1
5560,92.6666666666667,30,0,31|0.733|10.000|1
5561,92.6833333333333,30,0,31|0.667|9.500|1
5562,92.7,30,0,31|0.667|9.000|1
5563,92.7166666666667,30,0,31|0.600|8.500|1
5564,92.7333333333333,30,0,31|0.533|8.000|1
5565,92.75,30,0,31|0.467|7.500|1
5566,92.7666666666667,30,0,31|0.467|7.000|1
5567,92.7833333333333,30,0,31|0.467|6.500|1
5568,92.8,30,0,31|0.400|6.000|1
5569,92.8166666666667,30,0,31|0.400|5.500|1
5570,92.8333333333333,30,0,31|0.400|5.000|1
5571,92.85,30,0,31|0.333|4.500|1
5572,92.8666666666667,30,0,31|0.267|4.000|1
5573,92.8833333333333,30,0,31|0.200|3.500|1
5574,92.9,30,0,31|0.200|3.000|1
5575,92.9166666666667,30,0,31|0.133|2.500|1
5576,92.9333333333333,30,0,31|0.067|2.000|1
5577,92.95,30,0,31|0.067|1.500|1
5578,92.9666666666667,30,0,31|0.067|1.000|1
5579,92.9833333333333,30,0,31|0.000|0.500|1
5580,93,30,1,31|0.000|0.000|1
5581,93.0166666666667,30,0,32|12.000|89.500|1
5582,93.0333333333333,30,0,32|12.000|89.000|1
5583,93.05,30,0,32|12.000|88.500|1
5584,93.0666666666667,30,0,32|12.000|88.000|1
5585,93.0833333333333,30,0,32|12.000|87.500|1
5586,93.1,30,0,32|12.000|87.000|1
5587,93.1166666666667,30,0,32|12.000|86.500|1
5588,93.1333333333333,30,0,32|12.000|86.000|1
5589,93.15,30,0,32|12.000|85.500|1
5590,93.1666666666667,30,0,32|12.000|85.000|1
5591,93.1833333333333,30,0,32|12.000|84.500|1
5592,93.2,30,0,32|12.000|84.000|1
5593,93.2166666666667,30,0,32|12.000|83.500|1
5594,93.2333333333333,30,0,32|12.000|83.000|1
5595,93.25,30,0,32|12.000|82.500|1
5596,93.2666666666667,30,0,32|12.000|82.000|1
5597,93.2833333333333,30,0,32|12.000|81.500|1
5598,93.3,30,0,32|12.000|81.000|1
5599,93.3166666666667,30,0,32|12.000|80.500|1
5600,93.3333333333333,30,0,32|12.000|80.000|1
5601,93.35,30,0,32|12.000|79.500|1
5602,93.3666666666667,30,0,32|12.000|79.000|1
5603,93.3833333333333,30,0,32|12.000|78.500|1
5604,93.4,30,0,32|12.000|78.000|1
5605,93.4166666666667,30,0,32|12.000|77.500|1
5606,93.4333333333333,30,0,32|12.000|77.000|1
5607,93.45,30,0,32|12.000|76.500|1
5608,93.4666666666667,30,0,32|12.000|76.000|1
5609,93.4833333333333,30,0,32|12.000|75.500|1
5610,93.5,30,0,32|12.000|75.000|1
5611,93.5166666666667,30,0,32|12.000|74.500|1
5612,93.5333333333333,30,0,32|12.000|74.000|1
5613,93.55,30,0,32|12.000|73.500|1
5614,93.5666666666667,30,0,32|12.000|73.000|1
5615,93.5833333333333,30,0,32|12.000|72.500|1
5616,93.6,30,0,32|12.000|72.000|1
5617,93.6166666666667,30,0,32|12.000|71.500|1
5618,93.6333333333333,30,0,32|12.000|71.000|1
5619,93.65,30,0,32|12.000|70.500|1
5620,93.6666666666667,30,0,32|12.000|70.000|1
5621,93.6833333333333,30,0,32|12.000|69.500|1
5622,93.7,30,0,32|12.000|69.000|1
5623,93.7166666666667,30,0,32|12.000|68.500|1
5624,93.7333333333333,30,0,32|12.000|68.000|1
5625,93.75,30,0,32|12.000|67.500|1
5626,93.7666666666667,30,0,32|12.000|67.000|1
5627,93.7833333333333,30,0,32|12.000|66.500|1
5628,93.8,30,0,32|12.000|66.000|1
5629,93.8166666666667,30,0,32|12.000|65.500|1
5630,93.8333333333333,30,0,32|12.000|65.000|1
5631,93.85,30,0,32|12.000|64.500|1
5632,93.8666666666667,30,0,32|12.000|64.000|1
5633,93.8833333333333,30,0,32|12.000|63.500|1
5634,93.9,30,0,32|12.000|63.000|1
5635,93.9166666666667,30,0,32|12.000|62.500|1
5636,93.9333333333333,30,0,32|12.000|62.000|1
5637,93.95,30,0,32|12.000|61.500|1
5638,93.9666666666667,30,0,32|12.000|61.000|1
5639,93.9833333333333,30,0,32|12.000|60.500|1
5640,94,30,0,32|12.000|60.000|1
5641,94.0166666666667,30,0,32|12.000|59.500|1
5642,94.0333333333333,30,0,32|12.000|59.000|1
5643,94.05,30,0,32|12.000|58.500|1
5644,94.0666666666667,30,0,32|12.000|58.000|1
5645,94.0833333333333,30,0,32|12.000|57.500|1
5646,94.1,30,0,32|12.000|57.000|1
5647,94.1166666666667,30,0,32|12.000|56.500|1
5648,94.1333333333333,30,0,32|12.000|56.000|1
5649,94.15,30,0,32|12.000|55.500|1
5650,94.1666666666667,30,0,32|12.000|55.000|1
5651,94.1833333333333,30,0,32|12.000|54.500|1
5652,94.2,30,0,32|12.000|54.000|1
5653,94.2166666666667,30,0,32|12.000|53.500|1
5654,94.2333333333333,30,0,32|12.000|53.000|1
5655,94.25,30,0,32|12.000|52.500|1
5656,94.2666666666667,30,0,32|12.000|52.000|1
5657,94.2833333333333,30,0,32|12.000|51.500|1
5658,94.3,30,0,32|12.000|51.000|1
5659,94.3166666666667,30,0,32|12.000|50.500|1
5660,94.3333333333333,30,0,32|12.000|50.000|1
5661,94.35,30,0,32|12.000|49.500|1
5662,94.3666666666667,30,0,32|12.000|49.000|1
5663,94.3833333333333,30,0,32|12.000|48.500|1
5664,94.4,30,0,32|12.000|48.000|1
5665,94.4166666666667,30,0,32|12.000|47.500|1
5666,94.4333333333333,30,0,32|12.000|47.000|1
5667,94.45,30,0,32|12.000|46.500|1
5668,94.4666666666667,30,0,32|12.000|46.000|1
5669,94.4833333333333,30,0,32|12.000|45.500|1
5670,94.5,30,0,32|12.000|45.000|1
5671,94.5166666666667,30,0,32|12.000|44.500|1
5672,94.5333333333333,30,0,32|12.000|44.000|1
5673,94.55,30,0,32|12.000|43.500|1
5674,94.5666666666667,30,0,32|12.000|43.000|1
5675,94.5833333333333,30,0,32|12.000|42.500|1
5676,94.6,30,0,32|12.000|42.000|1
5677,94.6166666666667,30,0,32|12.000|41.500|1
5678,94.6333333333333,30,0,32|12.000|41.000|1
5679,94.65,30,0,32|12.000|40.500|1
5680,94.6666666666667,30,0,32|12.000|40.000|1
5681,94.6833333333333,30,0,32|12.000|39.500|1
5682,94.7,30,0,32|12.000|39.000|1
5683,94.7166666666667,30,0,32|12.000|38.500|1
5684,94.7333333333333,30,0,32|12.000|38.000|1
5685,94.75,30,0,32|12.000|37.500|1
5686,94.7666666666667,30,0,32|12.000|37.000|1
5687,94.7833333333333,30,0,32|12.000|36.500|1
5688,94.8,30,0,32|12.000|36.000|1
5689,94.8166666666667,30,0,32|12.000|35.500|1
5690,94.8333333333333,30,0,32|12.000|35.000|1
5691,94.85,30,0,32|12.000|34.500|1
5692,94.8666666666667,30,0,32|12.000|34.000|1
5693,94.8833333333333,30,0,32|12.000|33.500|1
5694,94.9,30,0,32|12.000|33.000|1
5695,94.9166666666667,30,0,32|12.000|32.500|1
5696,94.9333333333333,30,0,32|12.000|32.000|1
5697,94.95,30,0,32|12.000|31.500|1
5698,94.9666666666667,30,0,32|12.000|31.000|1
5699,94.9833333333333,30,0,32|12.000|30.500|1
5700,95,30,0,32|12.000|30.000|1
5701,95.0166666666667,30,0,32|12.000|29.500|1
5702,95.0333333333333,30,0,32|12.000|29.000|1
5703,95.05,30,0,32|12.000|28.500|1
5704,95.0666666666667,30,0,32|12.000|28.000|1
5705,95.0833333333333,30,0,32|12.000|27.500|1
5706,95.1,30,0,32|12.000|27.000|1
5707,95.1166666666667,30,0,32|12.000|26.500|1
5708,95.1333333333333,30,0,32|12.000|26.000|1
5709,95.15,30,0,32|12.000|25.500|1
5710,95.1666666666667,30,0,32|12.000|25.000|1
5711,95.1833333333333,30,0,32|12.000|24.500|1
5712,95.2,30,0,32|12.000|24.000|1
5713,95.2166666666667,30,0,32|12.000|23.500|1
5714,95.2333333333333,30,0,32|12.000|23.000|1
5715,95.25,30,0,32|12.000|22.500|1
5716,95.2666666666667,30,0,32|12.000|22.000|1
5717,95.2833333333333,30,0,32|12.000|21.500|1
5718,95.3,30,0,32|12.000|21.000|1
5719,95.3166666666667,30,0,32|12.000|20.500|1
5720,95.3333333333333,30,0,32|12.000|20.000|1
5721,95.35,30,0,32|12.000|19.500|1
5722,95.3666666666667,30,0,32|12.000|19.000|1
5723,95.3833333333333,30,0,32|12.000|18.500|1
5724,95.4,30,0,32|12.000|18.000|1
5725,95.4166666666667,30,0,32|12.000|17.500|1
5726,95.4333333333333,30,0,32|12.000|17.000|1
5727,95.45,30,0,32|12.000|16.500|1
5728,95.4666666666667,30,0,32|12.000|16.000|1
5729,95.4833333333333,30,0,32|12.000|15.500|1
5730,95.5,30,0,32|12.000|15.000|1
5731,95.5166666666667,30,0,32|12.000|14.500|1
5732,95.5333333333333,30,0,32|12.000|14.000|1
5733,95.55,30,0,32|12.000|13.500|1
5734,95.5666666666667,30,0,32|12.000|13.000|1
5735,95.5833333333333,30,0,32|12.000|12.500|1
5736,95.6,30,0,32|12.000|12.000|1
5737,95.6166666666667,30,0,32|12.000|11.500|1
5738,95.6333333333333,30,0,32|12.000|11.000|1
5739,95.65,30,0,32|12.000|10.500|1
5740,95.6666666666667,30,0,32|12.000|10.000|1
5741,95.6833333333333,30,0,32|12.000|9.500|1
5742,95.7,30,0,32|12.000|9.000|1
5743,95.7166666666667,30,0,32|12.000|8.500|1
5744,95.7333333333333,30,0,32|12.000|8.000|1
5745,95.75,30,0,32|12.000|7.500|1
5746,95.7666666666667,30,0,32|12.000|7.000|1
5747,95.7833333333333,30,0,32|12.000|6.500|1
5748,95.8,30,0,32|12.000|6.000|1
5749,95.8166666666667,30,0,32|12.000|5.500|1
5750,95.8333333333333,30,0,32|12.000|5.000|1
5751,95.85,30,0,32|12.000|4.500|1
5752,95.8666666666667,30,0,32|12.000|4.000|1
5753,95.8833333333333,30,0,32|12.000|3.500|1
5754,95.9,30,0,32|12.000|3.000|1
5755,95.9166666666667,30,0,32|12.000|2.500|1
5756,95.9333333333333,30,0,32|12.000|2.000|1
5757,95.95,30,0,32|12.000|1.500|1
5758,95.9666666666667,30,0,32|12.000|1.000|1
5759,95.9833333333333,30,0,32|12.000|0.500|1
5760,96,30,0,32|12.000|0.000|1
5761,96.0166666666667,30,0,33|8.950|89.500|1
5762,96.0333333333333,30,0,33|8.900|89.000|1
5763,96.05,30,0,33|8.850|88.500|1
5764,96.0666666666667,30,0,33|8.800|88.000|1
5765,96.0833333333333,30,0,33|8.750|87.500|1
5766,96.1,30,0,33|8.700|87.000|1
5767,96.1166666666667,30,0,33|8.650|86.500|1
5768,96.1333333333333,30,0,33|8.600|86.000|1
5769,96.15,30,0,33|8.550|85.500|1
5770,96.1666666666667,30,0,33|8.500|85.000|1
5771,96.1833333333333,30,0,33|8.450|84.500|1
5772,96.2,30,0,33|8.400|84.000|1
5773,96.2166666666667,30,0,33|8.350|83.500|1
5774,96.2333333333333,30,0,33|8.300|83.000|1
5775,96.25,30,0,33|8.250|82.500|1
5776,96.2666666666667,30,0,33|8.200|82.000|1
5777,96.2833333333333,30,0,33|8.150|81.500|1
5778,96.3,30,0,33|8.100|81.000|1
5779,96.3166666666667,30,0,33|8.050|80.500|1
5780,96.3333333333333,30,0,33|8.000|80.000|1
5781,96.35,30,0,33|7.950|79.500|1
5782,96.3666666666667,30,0,33|7.900|79.000|1
5783,96.3833333333333,30,0,33|7.850|78.500|1
5784,96.4,30,0,33|7.800|78.000|1
5785,96.4166666666667,30,0,33|7.750|77.500|1
5786,96.4333333333333,30,0,33|7.700|77.000|1
5787,96.45,30,0,33|7.650|76.500|1
5788,96.4666666666667,30,0,33|7.600|76.000|1
5789,96.4833333333333,30,0,33|7.550|75.500|1
5790,96.5,30,0,33|7.500|75.000|1
5791,96.5166666666667,30,0,33|7.450|74.500|1
5792,96.5333333333333,30,0,33|7.400|74.000|1
5793,96.55,30,0,33|7.350|73.500|1
5794,96.5666666666667,30,0,33|7.300|73.000|1
5795,96.5833333333333,30,0,33|7.250|72.500|1
5796,96.6,30,0,33|7.200|72.000|1
5797,96.6166666666667,30,0,33|7.150|71.500|1
5798,96.6333333333333,30,0,33|7.100|71.000|1
5799,96.65,30,0,33|7.050|70.500|1
5800,96.6666666666667,30,0,33|7.000|70.000|1
5801,96.6833333333333,30,0,33|6.950|69.500|1
5802,96.7,30,0,33|6.900|69.000|1
5803,96.7166666666667,30,0,33|6.850|68.500|1
5804,96.7333333333333,30,0,33|6.800|68.000|1
5805,96.75,30,0,33|6.750|67.500|1
5806,96.7666666666667,30,0,33|6.700|67.000|1
5807,96.7833333333333,30,0,33|6.650|66.500|1
5808,96.8,30,0,33|6.600|66.000|1
5809,96.8166666666667,30,0,33|6.550|65.500|1
5810,96.8333333333333,30,0,33|6.500|65.000|1
5811,96.85,30,0,33|6.450|64.500|1
5812,96.8666666666667,30,0,33|6.400|64.000|1
5813,96.8833333333333,30,0,33|6.350|63.500|1
5814,96.9,30,0,33|6.300|63.000|1
5815,96.9166666666667,30,0,33|6.250|62.500|1
5816,96.9333333333333,30,0,33|6.200|62.000|1
5817,96.95,30,0,33|6.150|61.500|1
5818,96.9666666666667,30,0,33|6.100|61.000|1
5819,96.9833333333333,30,0,33|6.050|60.500|1
5820,97,30,0,33|6.000|60.000|1
5821,97.0166666666667,30,0,33|5.950|59.500|1
5822,97.0333333333333,30,0,33|5.900|59.000|1
5823,97.05,30,0,33|5.850|58.500|1
5824,97.0666666666667,30,0,33|5.800|58.000|1
5825,97.0833333333333,30,0,33|5.750|57.500|1
5826,97.1,30,0,33|5.700|57.000|1
5827,97.1166666666667,30,0,33|5.650|56.500|1
5828,97.1333333333333,30,0,33|5.600|56.000|1
5829,97.15,30,0,33|5.550|55.500|1
5830,97.1666666666667,30,0,33|5.500|55.000|1
5831,97.1833333333333,30,0,33|5.450|54.500|1
5832,97.2,30,0,33|5.400|54.000|1
5833,97.2166666666667,30,0,33|5.350|53.500|1
5834,97.2333333333333,30,0,33|5.300|53.000|1
5835,97.25,30,0,33|5.250|52.500|1
5836,97.2666666666667,30,0,33|5.200|52.000|1
5837,97.2833333333333,30,0,33|5.150|51.500|1
5838,97.3,30,0,33|5.100|51.000|1
5839,97.3166666666667,30,0,33|5.050|50.500|1
5840,97.3333333333333,30,0,33|5.000|50.000|1
5841,97.35,30,0,33|4.950|49.500|1
5842,97.3666666666667,30,0,33|4.900|49.000|1
5843,97.3833333333333,30,0,33|4.850|48.500|1
5844,97.4,30,0,33|4.800|48.000|1
5845,97.4166666666667,30,0,33|4.750|47.500|1
5846,97.4333333333333,30,0,33|4.700|47.000|1
5847,97.45,30,0,33|4.650|46.500|1
5848,97.4666666666667,30,0,33|4.600|46.000|1
5849,97.4833333333333,30,0,33|4.550|45.500|1
5850,97.5,30,0,33|4.500|45.000|1
5851,97.5166666666667,30,0,33|4.450|44.500|1
5852,97.5333333333333,30,0,33|4.400|44.000|1
5853,97.55,30,0,33|4.350|43.500|1
5854,97.5666666666667,30,0,33|4.300|43.000|1
5855,97.5833333333333,30,0,33|4.250|42.500|1
5856,97.6,30,0,33|4.200|42.000|1
5857,97.6166666666667,30,0,33|4.150|41.500|1
5858,97.6333333333333,30,0,33|4.100|41.000|1
5859,97.65,30,0,33|4.050|40.500|1
5860,97.6666666666667,30,0,33|4.000|40.000|1
5861,97.6833333333333,30,0,33|3.950|39.500|1
5862,97.7,30,0,33|3.900|39.000|1
5863,97.7166666666667,30,0,33|3.850|38.500|1
5864,97.7333333333333,30,0,33|3.800|38.000|1
5865,97.75,30,0,33|3.750|37.500|1
5866,97.7666666666667,30,0,33|3.700|37.000|1
5867,97.7833333333333,30,0,33|3.650|36.500|1
5868,97.8,30,0,33|3.600|36.000|1
5869,97.8166666666667,30,0,33|3.550|35.500|1
5870,97.8333333333333,30,0,33|3.500|35.000|1
5871,97.85,30,0,33|3.450|34.500|1
5872,97.8666666666667,30,0,33|3.400|34.000|1
5873,97.8833333333333,30,0,33|3.350|33.500|1
5874,97.9,30,0,33|3.300|33.000|1
5875,97.9166666666667,30,0,33|3.250|32.500|1
5876,97.9333333333333,30,0,33|3.200|32.000|1
5877,97.95,30,0,33|3.150|31.500|1
5878,97.9666666666667,30,0,33|3.100|31.000|1
5879,97.9833333333333,30,0,33|3.050|30.500|1
5880,98,30,0,33|3.000|30.000|1
5881,98.0166666666667,30,0,33|2.950|29.500|1
5882,98.0333333333333,30,0,33|2.900|29.000|1
5883,98.05,30,0,33|2.850|28.500|1
5884,98.0666666666667,30,0,33|2.800|28.000|1
5885,98.0833333333333,30,0,33|2.750|27.500|1
5886,98.1,30,0,33|2.700|27.000|1
5887,98.1166666666667,30,0,33|2.650|26.500|1
5888,98.1333333333333,30,0,33|2.600|26.000|1
5889,98.15,30,0,33|2.550|25.500|1
5890,98.1666666666667,30,0,33|2.500|25.000|1
5891,98.1833333333333,30,0,33|2.450|24.500|1
5892,98.2,30,0,33|2.400|24.000|1
5893,98.2166666666667,30,0,33|2.350|23.500|1
5894,98.2333333333333,30,0,33|2.300|23.000|1
5895,98.25,30,0,33|2.250|22.500|1
5896,98.2666666666667,30,0,33|2.200|22.000|1
5897,98.2833333333333,30,0,33|2.150|21.500|1
5898,98.3,30,0,33|2.100|21.000|1
5899,98.3166666666667,30,0,33|2.050|20.500|1
5900,98.3333333333333,30,0,33|2.000|20.000|1
5901,98.35,30,0,33|1.950|19.500|1
5902,98.3666666666667,30,0,33|1.900|19.000|1
5903,98.3833333333333,30,0,33|1.850|18.500|1
5904,98.4,30,0,33|1.800|18.000|1
5905,98.4166666666667,30,0,33|1.750|17.500|1
5906,98.4333333333333,30,0,33|1.700|17.000|1
5907,98.45,30,0,33|1.650|16.500|1
5908,98.4666666666667,30,0,33|1.600|16.000|1
5909,98.4833333333333,30,0,33|1.550|15.500|1
5910,98.5,30,0,33|1.500|15.000|1
5911,98.5166666666667,30,0,33|1.450|14.500|1
5912,98.5333333333333,30,0,33|1.400|14.000|1
5913,98.55,30,0,33|1.350|13.500|1
5914,98.5666666666667,30,0,33|1.300|13.000|1
5915,98.5833333333333,30,0,33|1.250|12.500|1
5916,98.6,30,0,33|1.200|12.000|1
5917,98.6166666666667,30,0,33|1.150|11.500|1
5918,98.6333333333333,30,0,33|1.100|11.000|1
5919,98.65,30,0,33|1.050|10.500|1
5920,98.6666666666667,30,0,33|1.000|10.000|1
5921,98.6833333333333,30,0,33|0.950|9.500|1
5922,98.7,30,0,33|0.900|9.000|1
5923,98.7166666666667,30,0,33|0.850|8.500|1
5924,98.7333333333333,30,0,33|0.800|8.000|1
5925,98.75,30,0,33|0.750|7.500|1
5926,98.7666666666667,30,0,33|0.700|7.000|1
5927,98.7833333333333,30,0,33|0.650|6.500|1
5928,98.8,30,0,33|0.600|6.000|1
5929,98.8166666666667,30,0,33|0.550|5.500|1
5930,98.8333333333333,30,0,33|0.500|5.000|1
5931,98.85,30,0,33|0.450|4.500|1
5932,98.8666666666667,30,0,33|0.400|4.000|1
5933,98.8833333333333,30,0,33|0.350|3.500|1
5934,98.9,30,0,33|0.300|3.000|1
5935,98.9166666666667,30,0,33|0.250|2.500|1
5936,98.9333333333333,30,0,33|0.200|2.000|1
5937,98.95,30,0,33|0.150|1.500|1
5938,98.9666666666667,30,0,33|0.100|1.000|1
5939,98.9833333333333,30,0,33|0.050|0.500|1
5940,99,30,1,33|0.000|0.000|1
5941,99.0166666666667,30,0,34|9.000|89.500|1
5942,99.0333333333333,30,0,34|9.000|89.000|1
5943,99.05,30,0,34|9.000|88.500|1
5944,99.0666666666667,30,0,34|9.000|88.000|1
5945,99.0833333333333,30,0,34|9.000|87.500|1
5946,99.1,30,0,34|9.000|87.000|1
5947,99.1166666666667,30,0,34|9.000|86.500|1
5948,99.1333333333333,30,0,34|9.000|86.000|1
5949,99.15,30,0,34|9.000|85.500|1
5950,99.1666666666667,30,0,34|9.000|85.000|1
5951,99.1833333333333,30,0,34|9.000|84.500|1
5952,99.2,30,0,34|9.000|84.000|1
5953,99.2166666666667,30,0,34|9.000|83.500|1
5954,99.2333333333333,30,0,34|9.000|83.000|1
5955,99.25,30,0,34|9.000|82.500|1
5956,99.2666666666667,30,0,34|9.000|82.000|1
5957,99.2833333333333,30,0,34|9.000|81.500|1
5958,99.3,30,0,34|9.000|81.000|1
5959,99.3166666666667,30,0,34|9.000|80.500|1
5960,99.3333333333333,30,0,34|9.000|80.000|1
5961,99.35,30,0,34|9.000|79.500|1
5962,99.3666666666667,30,0,34|9.000|79.000|1
5963,99.3833333333333,30,0,34|9.000|78.500|1
5964,99.4,30,0,34|9.000|78.000|1
5965,99.4166666666667,30,0,34|9.000|77.500|1
5966,99.4333333333333,30,0,34|9.000|77.000|1
5967,99.45,30,0,34|9.000|76.500|1
5968,99.4666666666667,30,0,34|9.000|76.000|1
5969,99.4833333333333,30,0,34|9.000|75.500|1
5970,99.5,30,0,34|9.000|75.000|1
5971,99.5166666666667,30,0,34|9.000|74.500|1
5972,99.5333333333333,30,0,34|9.000|74.000|1
5973,99.55,30,0,34|9.000|73.500|1
5974,99.5666666666667,30,0,34|9.000|73.000|1
5975,99.5833333333333,30,0,34|9.000|72.500|1
5976,99.6,30,0,34|9.000|72.000|1
5977,99.6166666666667,30,0,34|9.000|71.500|1
5978,99.6333333333333,30,0,34|9.000|71.000|1
5979,99.65,30,0,34|9.000|70.500|1
5980,99.6666666666667,30,0,34|9.000|70.000|1
5981,99.6833333333333,30,0,34|9.000|69.500|1
5982,99.7,30,0,34|9.000|69.000|1
5983,99.7166666666667,30,0,34|9.000|68.500|1
5984,99.7333333333333,30,0,34|9.000|68.000|1
5985,99.75,30,0,34|9.000|67.500|1
5986,99.7666666666667,30,0,34|9.000|67.000|1
